transaction_id,user_id,date,amount,merchant,city,txn_type,payment_method
TXN0333,U057,2023-01-26,4808.84,Flipkart,Bangalore,CREDIT,UPI
TXN0334,U073,2022-11-08,1956.08,Amazon,Ahmedabad,DEBIT,Netbanking
TXN0335,U065,2023-07-02,2896.57,Ola,Kolkata,DEBIT,Netbanking
TXN0336,U049,2023-01-18,1383.7,Swiggy,Hyderabad,DEBIT,UPI
TXN0337,U052,2022-10-01,1152.72,BigBasket,Pune,CREDIT,Netbanking
TXN0338,U055,2023-04-02,4329.9,Swiggy,Chennai,CREDIT,Netbanking
TXN0339,U096,2022-02-02,1516.27,Ola,Bangalore,CREDIT,UPI
TXN0340,U067,2023-06-30,1942.6,Flipkart,Chennai,DEBIT,Card
TXN0341,U076,2022-07-15,63.57,Amazon,Mumbai,DEBIT,Netbanking
TXN0342,U093,2023-07-24,721.06,Ola,Pune,CREDIT,UPI
TXN0343,U012,2022-05-12,1490.98,Amazon,Mumbai,DEBIT,Netbanking
TXN0344,U010,2022-12-24,4322.39,BigBasket,Mumbai,CREDIT,UPI
TXN0345,U058,2023-01-27,1937.88,Uber,Hyderabad,CREDIT,Card
TXN0346,U090,2022-01-06,1547.1,Zomato,Hyderabad,CREDIT,UPI
TXN0347,U044,2023-04-16,3758.73,Ola,Delhi,CREDIT,Netbanking
TXN0348,U018,2023-12-28,1362.1,Zomato,Hyderabad,DEBIT,Card
TXN0349,U099,2023-08-30,3844.86,BigBasket,Ahmedabad,DEBIT,Card
TXN0350,U026,2023-02-07,1039.77,Amazon,Hyderabad,DEBIT,Card
TXN0351,U064,2023-04-15,3730.85,IRCTC,Hyderabad,CREDIT,UPI
TXN0352,U024,2023-07-21,3420.66,Flipkart,Bangalore,DEBIT,UPI
TXN0353,U030,2022-04-09,3232.84,BigBasket,Kolkata,CREDIT,Card
TXN0354,U095,2022-06-27,1906.19,Flipkart,Delhi,DEBIT,Netbanking
TXN0355,U085,2023-11-25,2444.22,IRCTC,Delhi,CREDIT,Netbanking
TXN0356,U032,2023-09-23,4572.95,Zomato,Kolkata,DEBIT,Netbanking
TXN0357,U045,2022-08-04,4054.25,IRCTC,Pune,CREDIT,Netbanking
TXN0358,U005,2023-10-06,3879.47,Flipkart,Bangalore,DEBIT,Card
TXN0359,U026,2023-02-15,1159.82,Myntra,Chennai,DEBIT,UPI
TXN0360,U094,2022-01-22,1781.18,IRCTC,Mumbai,DEBIT,Netbanking
TXN0361,U021,2023-01-12,2224.42,Flipkart,Mumbai,CREDIT,Card
TXN0362,U085,2023-04-18,3694.06,Myntra,Hyderabad,DEBIT,Card
TXN0363,U032,2023-11-04,672.12,Swiggy,Pune,CREDIT,UPI
TXN0364,U074,2022-11-26,10.68,Ola,Pune,DEBIT,UPI
TXN0365,U098,2022-06-21,928.18,Flipkart,Delhi,DEBIT,Netbanking
TXN0366,U037,2023-08-08,1110.94,Zomato,Chennai,CREDIT,Card
TXN0367,U088,2022-06-01,1410.57,Zomato,Chennai,CREDIT,UPI
TXN0368,U020,2022-08-13,1991.82,BigBasket,Delhi,CREDIT,UPI
TXN0369,U012,2023-10-06,4294.03,BigBasket,Mumbai,DEBIT,UPI
TXN0370,U056,2023-03-21,4126.46,Myntra,Ahmedabad,DEBIT,Netbanking
TXN0371,U049,2022-08-11,452.11,Swiggy,Delhi,DEBIT,Card
TXN0372,U096,2022-10-19,2899.93,Zomato,Pune,DEBIT,Card
TXN0373,U085,2023-03-09,2891.91,Swiggy,Hyderabad,CREDIT,UPI
TXN0374,U063,2022-10-16,3914.15,IRCTC,Pune,DEBIT,Netbanking
TXN0375,U077,2022-03-02,3534.91,Uber,Bangalore,DEBIT,Netbanking
TXN0376,U073,2022-03-20,136.71,Ola,Bangalore,CREDIT,Netbanking
TXN0377,U065,2023-11-13,3182.39,Uber,Ahmedabad,CREDIT,UPI
TXN0378,U083,2022-02-03,3869.19,Uber,Pune,CREDIT,UPI
TXN0379,U029,2022-03-22,3753.7,Flipkart,Hyderabad,CREDIT,UPI
TXN0380,U006,2022-07-12,1608.6,Ola,Kolkata,DEBIT,Netbanking
TXN0381,U018,2023-01-09,3574.34,BigBasket,Delhi,CREDIT,Netbanking
TXN0382,U036,2023-12-06,2609.1,IRCTC,Ahmedabad,DEBIT,UPI
TXN0383,U079,2022-08-09,795.8,Myntra,Delhi,DEBIT,Netbanking
TXN0384,U043,2023-04-15,2419.54,Myntra,Delhi,CREDIT,Card
TXN0385,U005,2022-08-07,1867.47,Zomato,Hyderabad,DEBIT,Netbanking
TXN0386,U035,2023-06-27,3460.25,Zomato,Delhi,CREDIT,UPI
TXN0387,U089,2022-11-26,706.85,BigBasket,Bangalore,DEBIT,Card
TXN0388,U080,2023-11-07,3037.46,Myntra,Kolkata,CREDIT,Card
TXN0389,U086,2022-01-27,3510.03,Uber,Mumbai,CREDIT,Card
TXN0390,U061,2022-02-20,1450.46,Myntra,Ahmedabad,DEBIT,Netbanking
TXN0391,U033,2023-06-07,73.79,Swiggy,Hyderabad,DEBIT,Netbanking
TXN0392,U010,2023-09-21,2798.74,Flipkart,Chennai,CREDIT,Netbanking
TXN0393,U041,2023-02-05,944.0,Uber,Mumbai,DEBIT,Netbanking
TXN0394,U058,2022-12-09,3728.49,BigBasket,Delhi,DEBIT,Netbanking
TXN0395,U035,2023-08-03,721.11,BigBasket,Delhi,CREDIT,Netbanking
TXN0396,U082,2023-02-10,3286.92,Flipkart,Mumbai,CREDIT,Card
TXN0397,U018,2023-10-09,2668.66,Zomato,Ahmedabad,CREDIT,UPI
TXN0398,U092,2022-05-24,91.59,Myntra,Bangalore,DEBIT,Netbanking
TXN0399,U097,2023-01-01,1807.71,Ola,Delhi,CREDIT,Card
TXN0400,U041,2023-11-15,411.47,Flipkart,Bangalore,DEBIT,Card
TXN0401,U062,2022-01-20,4940.59,Myntra,Pune,DEBIT,Card
TXN0402,U010,2023-06-17,1340.37,Zomato,Mumbai,DEBIT,Netbanking
TXN0403,U015,2023-09-16,429.46,Zomato,Pune,CREDIT,Card
TXN0404,U089,2023-07-24,1045.54,Uber,Chennai,CREDIT,UPI
TXN0405,U015,2023-01-13,4351.51,Uber,Pune,DEBIT,UPI
TXN0406,U039,2022-09-01,1969.74,Ola,Hyderabad,DEBIT,Card
TXN0407,U065,2022-05-02,4186.48,Flipkart,Mumbai,DEBIT,Netbanking
TXN0408,U017,2022-10-10,3350.67,Zomato,Ahmedabad,CREDIT,UPI
TXN0409,U077,2022-12-28,4121.43,Uber,Mumbai,CREDIT,Card
TXN0410,U012,2022-07-21,1348.07,IRCTC,Hyderabad,CREDIT,UPI
TXN0411,U082,2022-09-02,290.36,Swiggy,Ahmedabad,DEBIT,Netbanking
TXN0412,U031,2023-06-21,750.01,Flipkart,Bangalore,DEBIT,Card
TXN0413,U065,2023-11-09,3814.0,Amazon,Ahmedabad,DEBIT,Netbanking
TXN0414,U027,2023-06-13,1858.73,IRCTC,Bangalore,DEBIT,UPI
TXN0415,U098,2023-03-20,483.96,Uber,Chennai,CREDIT,Card
TXN0416,U010,2022-06-28,2033.98,Myntra,Delhi,CREDIT,UPI
TXN0417,U013,2022-05-18,4909.09,Zomato,Pune,DEBIT,Netbanking
TXN0418,U052,2022-12-16,784.98,Swiggy,Hyderabad,DEBIT,Netbanking
TXN0419,U036,2022-06-29,327.84,IRCTC,Bangalore,DEBIT,UPI
TXN0420,U054,2023-06-26,2696.96,Zomato,Hyderabad,DEBIT,Card
TXN0421,U027,2022-08-10,4237.57,Zomato,Pune,DEBIT,Card
TXN0422,U044,2023-09-02,1209.2,Myntra,Ahmedabad,CREDIT,UPI
TXN0423,U020,2023-10-07,1828.8,Swiggy,Mumbai,CREDIT,UPI
TXN0424,U064,2022-03-27,3046.5,Ola,Mumbai,CREDIT,UPI
TXN0425,U090,2022-08-22,1468.79,Uber,Bangalore,CREDIT,Netbanking
TXN0426,U036,2022-12-26,4294.3,Swiggy,Chennai,CREDIT,Netbanking
TXN0427,U035,2023-07-29,2485.39,Zomato,Delhi,DEBIT,Netbanking
TXN0428,U064,2023-09-12,4707.5,Ola,Hyderabad,CREDIT,Card
TXN0429,U008,2023-03-02,3945.73,Zomato,Delhi,DEBIT,Card
TXN0430,U044,2023-12-18,2829.75,Swiggy,Kolkata,DEBIT,Netbanking
TXN0431,U042,2023-12-07,2946.52,Swiggy,Ahmedabad,DEBIT,Card
TXN0432,U021,2022-10-12,4921.59,Flipkart,Hyderabad,DEBIT,Card
TXN0433,U044,2022-04-19,3487.54,Myntra,Bangalore,DEBIT,UPI
TXN0434,U057,2023-05-25,874.76,Uber,Delhi,DEBIT,UPI
TXN0435,U044,2022-05-31,878.62,Uber,Delhi,DEBIT,Card
TXN0436,U017,2023-07-26,3065.55,Swiggy,Ahmedabad,CREDIT,UPI
TXN0437,U009,2022-07-05,1784.77,Zomato,Mumbai,DEBIT,Card
TXN0438,U018,2022-01-12,296.52,IRCTC,Ahmedabad,CREDIT,UPI
TXN0439,U079,2023-08-30,4344.47,IRCTC,Delhi,CREDIT,Card
TXN0440,U061,2022-09-28,2206.24,Ola,Kolkata,CREDIT,Netbanking
TXN0441,U081,2023-10-05,1544.3,Myntra,Pune,CREDIT,Card
TXN0442,U040,2022-04-03,269.08,Uber,Pune,DEBIT,UPI
TXN0443,U068,2022-04-30,3094.72,Uber,Chennai,CREDIT,UPI
TXN0444,U002,2023-10-10,3409.38,IRCTC,Kolkata,CREDIT,Card
TXN0445,U038,2023-12-04,1760.97,Uber,Delhi,DEBIT,Card
TXN0446,U039,2022-08-26,4564.4,Myntra,Mumbai,DEBIT,Netbanking
TXN0447,U085,2023-05-20,3204.94,IRCTC,Chennai,CREDIT,Card
TXN0448,U072,2022-07-14,1889.88,Amazon,Kolkata,CREDIT,UPI
TXN0449,U073,2022-02-19,4430.24,Swiggy,Bangalore,CREDIT,Netbanking
TXN0450,U018,2023-05-28,974.83,Zomato,Hyderabad,CREDIT,UPI
TXN0451,U026,2023-12-17,3643.54,Flipkart,Ahmedabad,DEBIT,UPI
TXN0452,U027,2023-10-02,3467.83,Swiggy,Bangalore,DEBIT,Netbanking
TXN0453,U077,2022-04-23,4845.29,Zomato,Hyderabad,CREDIT,UPI
TXN0454,U009,2023-03-13,1178.42,Flipkart,Chennai,DEBIT,Card
TXN0455,U097,2022-01-24,1647.03,Myntra,Hyderabad,DEBIT,Card
TXN0456,U046,2022-08-10,783.74,BigBasket,Delhi,CREDIT,Netbanking
TXN0457,U014,2023-08-28,3177.84,Zomato,Chennai,CREDIT,UPI
TXN0458,U096,2022-12-05,3054.31,Flipkart,Delhi,CREDIT,Card
TXN0459,U026,2024-01-01,2177.2,Zomato,Ahmedabad,DEBIT,Netbanking
TXN0460,U092,2023-07-25,2047.21,Ola,Pune,DEBIT,Card
TXN0461,U005,2022-10-28,50.59,Amazon,Bangalore,DEBIT,Card
TXN0462,U032,2022-10-02,1991.02,Zomato,Ahmedabad,CREDIT,Card
TXN0463,U064,2022-11-26,2662.83,Amazon,Hyderabad,CREDIT,Netbanking
TXN0464,U053,2022-03-24,3546.98,Myntra,Pune,CREDIT,Netbanking
TXN0465,U004,2022-06-20,2164.98,Myntra,Kolkata,CREDIT,UPI
TXN0466,U090,2023-10-22,186.83,Amazon,Mumbai,CREDIT,Netbanking
TXN0467,U081,2023-05-20,4245.02,Myntra,Chennai,CREDIT,UPI
TXN0468,U047,2023-10-30,4593.05,Uber,Ahmedabad,CREDIT,Card
TXN0469,U069,2023-03-30,3151.55,Zomato,Kolkata,DEBIT,Netbanking
TXN0470,U096,2023-06-26,4420.44,Uber,Bangalore,DEBIT,Card
TXN0471,U011,2023-08-18,2013.69,Flipkart,Mumbai,CREDIT,Card
TXN0472,U020,2023-11-05,1126.21,Uber,Delhi,DEBIT,Card
TXN0473,U039,2023-08-29,4611.35,Amazon,Pune,DEBIT,UPI
TXN0474,U082,2023-04-04,1931.5,Amazon,Chennai,DEBIT,Netbanking
TXN0475,U020,2023-07-09,3532.39,BigBasket,Chennai,DEBIT,Netbanking
TXN0476,U062,2023-11-01,4058.08,Myntra,Pune,DEBIT,UPI
TXN0477,U064,2023-07-29,1048.66,IRCTC,Mumbai,DEBIT,Card
TXN0478,U048,2023-02-26,2865.32,Uber,Pune,DEBIT,Netbanking
TXN0479,U048,2022-03-02,3978.32,Amazon,Pune,CREDIT,UPI
TXN0480,U050,2022-11-21,2337.92,Myntra,Kolkata,CREDIT,UPI
TXN0481,U065,2023-11-13,2069.76,Flipkart,Pune,DEBIT,Card
TXN0482,U017,2022-02-22,1145.59,Myntra,Hyderabad,CREDIT,Card
TXN0483,U068,2022-03-03,3168.88,Ola,Pune,CREDIT,Netbanking
TXN0484,U043,2023-08-29,4997.56,Uber,Hyderabad,DEBIT,UPI
TXN0485,U061,2023-08-26,3411.53,Myntra,Ahmedabad,CREDIT,Card
TXN0486,U023,2023-09-03,2344.2,BigBasket,Ahmedabad,DEBIT,Netbanking
TXN0487,U021,2022-08-23,2859.71,Myntra,Hyderabad,CREDIT,Card
TXN0488,U005,2023-02-21,1474.35,Uber,Pune,CREDIT,UPI
TXN0489,U057,2023-12-22,4980.03,Swiggy,Kolkata,DEBIT,Card
TXN0490,U097,2022-10-16,2818.89,Swiggy,Pune,DEBIT,UPI
TXN0491,U092,2023-11-08,1034.74,Amazon,Mumbai,DEBIT,Netbanking
TXN0492,U029,2022-12-18,3037.55,Amazon,Hyderabad,DEBIT,UPI
TXN0493,U021,2022-11-28,2866.85,Flipkart,Hyderabad,CREDIT,Card
TXN0494,U092,2023-05-16,22.25,Flipkart,Kolkata,CREDIT,Netbanking
TXN0495,U043,2022-03-02,1468.42,Swiggy,Ahmedabad,CREDIT,Card
TXN0496,U006,2023-04-27,1535.99,Uber,Ahmedabad,CREDIT,Netbanking
TXN0497,U025,2022-11-10,4656.41,Ola,Delhi,DEBIT,UPI
TXN0498,U086,2022-12-08,2457.79,Myntra,Mumbai,CREDIT,UPI
TXN0499,U097,2023-12-04,2376.41,Flipkart,Delhi,CREDIT,Card
TXN0500,U064,2022-02-14,1832.31,Uber,Bangalore,DEBIT,Card
TXN0501,U059,2023-08-30,4819.16,IRCTC,Ahmedabad,CREDIT,Card
TXN0502,U065,2022-04-27,511.09,BigBasket,Ahmedabad,DEBIT,UPI
TXN0503,U051,2022-01-07,691.64,Amazon,Chennai,CREDIT,Netbanking
TXN0504,U042,2022-08-23,2296.54,Myntra,Delhi,CREDIT,Card
TXN0505,U021,2022-06-18,695.93,Zomato,Ahmedabad,CREDIT,Card
TXN0506,U070,2022-10-10,2970.26,Uber,Delhi,DEBIT,UPI
TXN0507,U069,2022-05-13,1580.46,Ola,Mumbai,DEBIT,Card
TXN0508,U098,2022-12-02,4355.66,Uber,Delhi,CREDIT,UPI
TXN0509,U097,2022-11-03,4469.32,BigBasket,Bangalore,DEBIT,Netbanking
TXN0510,U029,2023-06-30,4488.02,Myntra,Mumbai,CREDIT,Card
TXN0511,U052,2022-03-24,4884.36,Uber,Kolkata,CREDIT,Netbanking
TXN0512,U050,2023-01-15,361.45,Amazon,Delhi,CREDIT,Netbanking
TXN0513,U020,2022-11-18,835.68,Swiggy,Kolkata,CREDIT,UPI
TXN0514,U098,2023-01-10,517.11,Uber,Ahmedabad,CREDIT,UPI
TXN0515,U085,2022-06-27,2370.33,Swiggy,Pune,CREDIT,UPI
TXN0516,U091,2023-06-03,3784.84,Ola,Pune,DEBIT,UPI
TXN0517,U049,2023-08-31,3455.63,Zomato,Ahmedabad,CREDIT,UPI
TXN0518,U049,2022-04-12,1663.78,Flipkart,Delhi,CREDIT,Netbanking
TXN0519,U049,2022-12-20,678.97,Zomato,Pune,DEBIT,Netbanking
TXN0520,U049,2023-10-30,1864.47,Ola,Mumbai,DEBIT,Card
TXN0521,U027,2023-01-26,336.15,Zomato,Pune,CREDIT,UPI
TXN0522,U023,2022-11-23,2525.47,Swiggy,Mumbai,DEBIT,Card
TXN0523,U098,2023-03-17,2010.59,IRCTC,Bangalore,CREDIT,Netbanking
TXN0524,U038,2023-01-05,1786.84,Amazon,Chennai,CREDIT,UPI
TXN0525,U080,2023-12-30,3228.46,Ola,Delhi,DEBIT,UPI
TXN0526,U008,2023-04-24,611.09,IRCTC,Mumbai,CREDIT,Netbanking
TXN0527,U097,2022-08-26,4700.28,Zomato,Delhi,DEBIT,UPI
TXN0528,U022,2023-10-01,907.0,Ola,Delhi,DEBIT,UPI
TXN0529,U016,2022-04-07,2117.28,Ola,Chennai,CREDIT,UPI
TXN0530,U079,2022-07-11,2673.02,Uber,Kolkata,DEBIT,Netbanking
TXN0531,U077,2023-03-04,1491.89,Flipkart,Bangalore,DEBIT,Netbanking
TXN0532,U030,2023-09-07,2986.28,Zomato,Kolkata,DEBIT,UPI
TXN0533,U056,2022-10-12,1545.49,Amazon,Delhi,DEBIT,UPI
TXN0534,U072,2023-02-11,4100.07,Amazon,Chennai,CREDIT,Netbanking
TXN0535,U033,2023-02-01,1971.31,Uber,Ahmedabad,CREDIT,Netbanking
TXN0536,U059,2023-10-04,4288.71,Amazon,Hyderabad,DEBIT,Netbanking
TXN0537,U062,2022-08-15,3467.6,Amazon,Bangalore,DEBIT,Card
TXN0538,U014,2022-04-03,3088.48,Ola,Mumbai,DEBIT,UPI
TXN0539,U049,2022-08-14,4038.15,Ola,Delhi,DEBIT,Netbanking
TXN0540,U083,2023-02-05,1269.51,Flipkart,Hyderabad,DEBIT,Netbanking
TXN0541,U082,2022-10-31,3481.53,Flipkart,Bangalore,CREDIT,Netbanking
TXN0542,U097,2023-07-27,4455.81,Amazon,Chennai,CREDIT,Card
TXN0543,U098,2023-09-24,1734.84,Myntra,Chennai,CREDIT,Card
TXN0544,U088,2022-09-26,575.83,Flipkart,Hyderabad,CREDIT,UPI
TXN0545,U067,2022-05-23,4593.26,IRCTC,Bangalore,CREDIT,UPI
TXN0546,U070,2022-01-06,2023.67,Zomato,Chennai,CREDIT,Netbanking
TXN0547,U068,2022-02-06,2058.19,Flipkart,Hyderabad,DEBIT,Card
TXN0548,U013,2022-07-11,1551.42,Flipkart,Bangalore,DEBIT,Card
TXN0549,U010,2022-05-20,3587.69,Myntra,Hyderabad,DEBIT,Netbanking
TXN0550,U033,2023-10-20,4547.62,IRCTC,Hyderabad,DEBIT,UPI
TXN0551,U023,2022-05-14,2927.81,BigBasket,Ahmedabad,CREDIT,UPI
TXN0552,U044,2022-06-15,2058.61,Zomato,Pune,CREDIT,Card
TXN0553,U019,2023-08-24,839.46,IRCTC,Hyderabad,DEBIT,UPI
TXN0554,U059,2023-04-20,1637.64,Myntra,Mumbai,CREDIT,Card
TXN0555,U077,2023-10-01,2670.63,BigBasket,Ahmedabad,CREDIT,Netbanking
TXN0556,U026,2022-03-15,1225.75,Amazon,Hyderabad,DEBIT,Netbanking
TXN0557,U053,2022-02-23,2052.4,Amazon,Pune,CREDIT,Card
TXN0558,U003,2022-11-08,1056.26,Zomato,Hyderabad,DEBIT,Netbanking
TXN0559,U015,2023-07-08,2737.71,Amazon,Chennai,DEBIT,Netbanking
TXN0560,U094,2022-05-17,1132.67,Flipkart,Delhi,DEBIT,Netbanking
TXN0561,U066,2022-11-07,2897.59,IRCTC,Bangalore,CREDIT,UPI
TXN0562,U061,2023-11-21,2225.34,Swiggy,Bangalore,DEBIT,UPI
TXN0563,U019,2022-09-11,3423.91,Zomato,Chennai,DEBIT,Netbanking
TXN0564,U068,2023-03-30,4115.23,BigBasket,Mumbai,DEBIT,UPI
TXN0565,U091,2023-09-29,3364.75,Myntra,Kolkata,CREDIT,Netbanking
TXN0566,U087,2023-05-01,2172.59,BigBasket,Hyderabad,DEBIT,Card
TXN0567,U057,2023-03-23,399.71,Ola,Bangalore,DEBIT,Card
TXN0568,U036,2023-12-04,870.29,Flipkart,Bangalore,CREDIT,Netbanking
TXN0569,U024,2022-07-13,4273.55,Uber,Kolkata,CREDIT,Card
TXN0570,U075,2022-10-20,2349.05,Amazon,Chennai,DEBIT,Netbanking
TXN0571,U098,2023-03-13,1214.57,Swiggy,Mumbai,DEBIT,UPI
TXN0572,U005,2023-02-04,2433.32,Swiggy,Delhi,CREDIT,UPI
TXN0573,U059,2023-02-14,1653.58,Zomato,Bangalore,DEBIT,UPI
TXN0574,U061,2023-05-28,97.54,Flipkart,Pune,CREDIT,UPI
TXN0575,U082,2023-02-25,4609.49,IRCTC,Pune,CREDIT,UPI
TXN0576,U100,2022-02-21,3923.19,Ola,Bangalore,CREDIT,UPI
TXN0577,U071,2023-01-11,4038.3,Ola,Delhi,DEBIT,UPI
TXN0578,U061,2022-02-27,3602.71,IRCTC,Ahmedabad,CREDIT,UPI
TXN0579,U098,2023-04-23,2024.51,Zomato,Bangalore,CREDIT,Netbanking
TXN0580,U052,2023-03-28,3725.94,Swiggy,Kolkata,CREDIT,Netbanking
TXN0581,U007,2023-08-03,3922.29,Myntra,Kolkata,DEBIT,Netbanking
TXN0582,U004,2023-02-02,1147.01,Swiggy,Chennai,DEBIT,Card
TXN0583,U073,2023-12-06,4138.97,IRCTC,Chennai,DEBIT,UPI
TXN0584,U016,2022-12-09,824.3,BigBasket,Chennai,CREDIT,UPI
TXN0585,U048,2022-01-15,3251.54,BigBasket,Kolkata,CREDIT,Card
TXN0586,U014,2023-08-28,1350.87,Myntra,Kolkata,CREDIT,UPI
TXN0587,U034,2022-12-17,4526.87,Flipkart,Mumbai,DEBIT,Netbanking
TXN0588,U021,2022-07-21,1393.02,IRCTC,Ahmedabad,DEBIT,UPI
TXN0589,U055,2022-03-09,1804.29,Flipkart,Chennai,DEBIT,Card
TXN0590,U031,2022-09-23,927.0,Uber,Pune,DEBIT,Netbanking
TXN0591,U080,2022-09-15,68.61,Amazon,Ahmedabad,DEBIT,Netbanking
TXN0592,U085,2023-07-14,744.72,Zomato,Ahmedabad,DEBIT,UPI
TXN0593,U100,2022-06-18,4670.67,Ola,Pune,CREDIT,UPI
TXN0594,U050,2023-02-02,238.75,Swiggy,Kolkata,CREDIT,UPI
TXN0595,U014,2023-12-27,344.16,Amazon,Chennai,DEBIT,Netbanking
TXN0596,U073,2023-01-04,1750.76,Flipkart,Chennai,CREDIT,UPI
TXN0597,U053,2023-11-26,437.91,Ola,Hyderabad,CREDIT,UPI
TXN0598,U096,2022-01-05,3339.81,Zomato,Chennai,DEBIT,Card
TXN0599,U095,2023-02-07,1518.04,Amazon,Bangalore,CREDIT,Card
TXN0600,U009,2023-12-04,4009.32,Ola,Bangalore,DEBIT,Card
TXN0601,U028,2022-06-28,56.42,Flipkart,Kolkata,CREDIT,UPI
TXN0602,U039,2022-03-06,75.12,Swiggy,Ahmedabad,DEBIT,Netbanking
TXN0603,U085,2022-08-11,4546.24,Flipkart,Chennai,DEBIT,Card
TXN0604,U099,2022-05-11,3021.03,Uber,Chennai,CREDIT,Card
TXN0605,U087,2022-06-02,1283.34,Ola,Pune,CREDIT,UPI
TXN0606,U058,2023-10-16,2743.05,Amazon,Kolkata,DEBIT,Card
TXN0607,U087,2022-11-12,1598.04,Swiggy,Pune,CREDIT,UPI
TXN0608,U008,2023-07-04,118.18,IRCTC,Pune,CREDIT,Netbanking
TXN0609,U017,2023-11-11,1939.56,Myntra,Hyderabad,DEBIT,Netbanking
TXN0610,U006,2023-09-10,703.85,Swiggy,Kolkata,CREDIT,Card
TXN0611,U053,2023-05-18,4585.17,BigBasket,Kolkata,CREDIT,UPI
TXN0612,U062,2022-02-15,4460.4,IRCTC,Mumbai,DEBIT,UPI
TXN0613,U095,2023-05-01,4055.67,Ola,Bangalore,DEBIT,Netbanking
TXN0614,U023,2023-04-06,1607.53,IRCTC,Pune,DEBIT,UPI
TXN0615,U045,2023-02-09,520.47,Swiggy,Pune,CREDIT,UPI
TXN0616,U018,2023-11-22,532.77,IRCTC,Hyderabad,DEBIT,UPI
TXN0617,U072,2023-07-08,884.87,Amazon,Delhi,DEBIT,UPI
TXN0618,U056,2022-02-11,1797.06,Uber,Ahmedabad,CREDIT,Card
TXN0619,U059,2022-06-25,2519.01,Ola,Chennai,DEBIT,Card
TXN0620,U043,2022-05-25,206.52,Amazon,Pune,DEBIT,Netbanking
TXN0621,U061,2022-06-09,4769.31,Myntra,Mumbai,DEBIT,Card
TXN0622,U044,2022-09-14,4433.4,Ola,Chennai,CREDIT,Card
TXN0623,U016,2023-10-02,157.41,Swiggy,Ahmedabad,CREDIT,Netbanking
TXN0624,U024,2022-07-23,4508.38,IRCTC,Chennai,DEBIT,Card
TXN0625,U078,2023-02-15,2409.44,Myntra,Chennai,CREDIT,Netbanking
TXN0626,U042,2022-02-06,3173.21,IRCTC,Delhi,DEBIT,Netbanking
TXN0627,U005,2023-08-11,4690.21,BigBasket,Pune,DEBIT,UPI
TXN0628,U001,2022-04-24,2979.16,Ola,Kolkata,DEBIT,UPI
TXN0629,U054,2023-10-06,3749.77,IRCTC,Kolkata,DEBIT,Netbanking
TXN0630,U017,2023-02-28,4135.34,Uber,Pune,DEBIT,Card
TXN0631,U073,2022-09-18,232.07,Amazon,Pune,CREDIT,UPI
TXN0632,U077,2022-03-11,1838.17,Amazon,Hyderabad,CREDIT,UPI
TXN0633,U075,2023-05-04,492.48,BigBasket,Delhi,CREDIT,UPI
TXN0634,U043,2023-09-30,377.88,Uber,Kolkata,CREDIT,Card
TXN0635,U072,2022-05-23,258.43,BigBasket,Chennai,CREDIT,UPI
TXN0636,U010,2022-04-10,1598.48,Uber,Mumbai,DEBIT,Card
TXN0637,U076,2022-05-18,4192.7,Amazon,Ahmedabad,DEBIT,UPI
TXN0638,U013,2022-12-25,4198.38,Flipkart,Delhi,DEBIT,Card
TXN0639,U056,2023-01-23,2781.19,Amazon,Mumbai,CREDIT,UPI
TXN0640,U067,2023-02-15,1557.25,Amazon,Chennai,DEBIT,Netbanking
TXN0641,U065,2022-09-13,4079.31,Uber,Chennai,CREDIT,Card
TXN0642,U045,2023-03-21,158.31,Flipkart,Hyderabad,DEBIT,Card
TXN0643,U088,2022-02-28,2057.13,Swiggy,Hyderabad,CREDIT,Card
TXN0644,U020,2023-10-10,4013.43,IRCTC,Hyderabad,DEBIT,Card
TXN0645,U029,2022-08-28,1791.63,Uber,Hyderabad,CREDIT,Netbanking
TXN0646,U062,2022-12-25,729.11,Zomato,Kolkata,DEBIT,Card
TXN0647,U066,2023-04-15,1918.15,Ola,Pune,CREDIT,UPI
TXN0648,U027,2023-06-17,4910.85,Amazon,Chennai,CREDIT,Netbanking
TXN0649,U034,2023-03-27,1132.57,Amazon,Pune,CREDIT,Card
TXN0650,U045,2023-04-26,4122.5,Uber,Mumbai,DEBIT,Netbanking
TXN0651,U052,2022-01-19,3162.93,Swiggy,Kolkata,CREDIT,UPI
TXN0652,U047,2023-04-24,4008.85,Uber,Pune,CREDIT,Card
TXN0653,U071,2022-11-15,3540.34,Ola,Chennai,DEBIT,Netbanking
TXN0654,U037,2023-07-11,952.89,BigBasket,Chennai,CREDIT,Netbanking
TXN0655,U039,2022-04-30,669.46,Amazon,Mumbai,CREDIT,Netbanking
TXN0656,U040,2023-06-23,4058.85,Uber,Chennai,DEBIT,Card
TXN0657,U021,2023-08-22,911.39,Myntra,Ahmedabad,DEBIT,Netbanking
TXN0658,U081,2023-03-06,583.2,BigBasket,Bangalore,DEBIT,Card
TXN0659,U052,2023-03-08,1022.6,Amazon,Ahmedabad,CREDIT,Card
TXN0660,U089,2022-03-19,4120.06,Ola,Ahmedabad,DEBIT,UPI
TXN0661,U041,2023-12-17,4847.52,BigBasket,Chennai,DEBIT,Netbanking
TXN0662,U002,2023-05-27,4845.21,BigBasket,Chennai,CREDIT,Card
TXN0663,U027,2022-06-30,200.24,BigBasket,Bangalore,CREDIT,Card
